"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"85","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_5248",-6.95783698154278,8.61539660752619,0.001325050515617,0.0206081691366286,"*","edgeR"
"86","February - September","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae|g__Myxosarcina_GI1|s__|ASV_7756",8.27753857488995,9.75357337396042,0.0013339797723159,0.0206081691366286,"*","edgeR"
"87","February - September","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_11651",6.38273291859907,11.2489931287853,0.00134004545240882,0.0206081691366286,"*","edgeR"
"88","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium|s__|ASV_5058",-6.92153348980154,8.5860184482026,0.00134733943835313,0.0206081691366286,"*","edgeR"
"89","February - September","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae|g__Desulfosarcina|s__|ASV_12268",-7.9539262579169,9.46070894782989,0.0014030713174468,0.0212194830705999,"*","edgeR"
"90","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__|s__|ASV_9057",8.23651907239986,9.71607309447559,0.00147819316896831,0.0221072000603483,"*","edgeR"
"91","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_1832",-8.07808738027448,9.57214948755957,0.00151439359936611,0.0221136668420082,"*","edgeR"
"92","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Crocinitomicaceae|g__Salinirepens|s__|ASV_7930",-6.93355207501258,8.59569927906326,0.00153566378888827,0.0221136668420082,"*","edgeR"
"93","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__|s__|ASV_5830",4.59528822689357,8.43997502135678,0.00155071274961832,0.0221136668420082,"*","edgeR"
"94","February - September","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae|g__Candidatus_Electrothrix|s__|ASV_12765",-6.8582208603736,8.5359480348331,0.00155615147754641,0.0221136668420082,"*","edgeR"
