"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"2887","September_ColaDeBallena - September_EsteroZacatecas","PWY66-373|PWY66-373",0.810908926565315,6.77010961865764,0.156239797767258,0.370631627887352,"","edgeR"
"2888","September_ColaDeBallena - September_EsteroZacatecas","PWY-7128|PWY-7128",3.42927352148528,-0.811037317548937,0.158987389599794,0.375465754903086,"","edgeR"
"2889","September_ColaDeBallena - September_EsteroZacatecas","PWY-6969|PWY-6969",-0.0647294306356896,12.462545023227,0.161625212030697,0.378779755476348,"","edgeR"
"2890","September_ColaDeBallena - September_EsteroZacatecas","PWY-6906|PWY-6906",0.224962071085404,9.75282808034832,0.161822731073071,0.378779755476348,"","edgeR"
"2891","September_ColaDeBallena - September_EsteroZacatecas","THISYNARA-PWY|THISYNARA-PWY",-0.0879739875289973,11.4769261402791,0.163133341430758,0.380165363950973,"","edgeR"
"2892","September_ColaDeBallena - September_EsteroZacatecas","PWY-561|PWY-561",-0.145149800181661,11.2787780041869,0.16670995493579,0.384360310403524,"","edgeR"
"2893","September_ColaDeBallena - September_EsteroZacatecas","PWY-6122|PWY-6122",-0.0638502116455881,12.5697643013606,0.167113178436315,0.384360310403524,"","edgeR"
"2894","September_ColaDeBallena - September_EsteroZacatecas","PWY-6277|PWY-6277",-0.0638502116455881,12.5697643013606,0.167113178436315,0.384360310403524,"","edgeR"
"2895","September_ColaDeBallena - September_EsteroZacatecas","DARABCATK12-PWY|DARABCATK12-PWY",0.770765555868923,5.57847513196168,0.171267296158362,0.390679434859462,"","edgeR"
"2896","September_ColaDeBallena - September_EsteroZacatecas","PWY-7117|PWY-7117",0.063401743048749,12.0476226412732,0.171337672755,0.390679434859462,"","edgeR"
"2897","September_ColaDeBallena - September_EsteroZacatecas","PWY-6562|PWY-6562",0.232786147025191,9.86609748830445,0.173603258378995,0.394146453572911,"","edgeR"
"2898","September_ColaDeBallena - September_EsteroZacatecas","PWY-6760|PWY-6760",2.46486555715893,0.134169052332453,0.174728991599762,0.39500699383023,"","edgeR"
"2899","September_ColaDeBallena - September_EsteroZacatecas","PWY-5741|PWY-5741",-0.24042424262097,9.84935154037378,0.177314808824598,0.39914695263069,"","edgeR"
"2900","September_ColaDeBallena - September_EsteroZacatecas","PWY-5920|PWY-5920",-0.0775717739665111,11.6346198709639,0.180568071976508,0.403066644596953,"","edgeR"
"2901","September_ColaDeBallena - September_EsteroZacatecas","GLYCOLYSIS-E-D|GLYCOLYSIS-E-D",-0.0702672945206886,11.8140609844137,0.180579952305251,0.403066644596953,"","edgeR"
"2902","September_ColaDeBallena - September_EsteroZacatecas","PWY-5654|PWY-5654",0.437770829523464,7.79367655907761,0.187306135189103,0.416323300483343,"","edgeR"
"2903","September_ColaDeBallena - September_EsteroZacatecas","PWY-5499|PWY-5499",2.50808332915452,-0.680767706292425,0.19044140362215,0.421520931029781,"","edgeR"
"2904","September_ColaDeBallena - September_EsteroZacatecas","PWY0-862|PWY0-862",-0.124928831048855,11.4123411503694,0.192351083534383,0.423973846623702,"","edgeR"
"2905","September_ColaDeBallena - September_EsteroZacatecas","PWY0-1241|PWY0-1241",0.239802894015321,10.1405988437706,0.196052148561251,0.429524712628222,"","edgeR"
"2906","September_ColaDeBallena - September_EsteroZacatecas","PWY-7942|PWY-7942",0.30257411006221,8.90205386486691,0.196493346797788,0.429524712628222,"","edgeR"
"2907","September_ColaDeBallena - September_EsteroZacatecas","PWY-6071|PWY-6071",0.226268551516201,9.37615351075083,0.198106002232868,0.431117309382104,"","edgeR"
"2908","September_ColaDeBallena - September_EsteroZacatecas","PWY-7854|PWY-7854",-0.160227846279133,10.6975193251248,0.198851840244298,0.431117309382104,"","edgeR"
"2909","September_ColaDeBallena - September_EsteroZacatecas","HISDEG-PWY|HISDEG-PWY",-0.148242837084268,11.2661651648531,0.205917090361751,0.443194289714365,"","edgeR"
"2910","September_ColaDeBallena - September_EsteroZacatecas","PWY-7883|PWY-7883",0.143376710820085,11.2198097456974,0.206097911663013,0.443194289714365,"","edgeR"
"2911","September_ColaDeBallena - September_EsteroZacatecas","DENOVOPURINE2-PWY|DENOVOPURINE2-PWY",0.418268313737059,9.65595887571794,0.208193851735882,0.445888856551748,"","edgeR"
"2912","September_ColaDeBallena - September_EsteroZacatecas","PWY-5189|PWY-5189",0.0579746474702935,12.2795605278217,0.2103927944697,0.448347167334844,"","edgeR"
"2913","September_ColaDeBallena - September_EsteroZacatecas","PWY-7902|PWY-7902",-0.254468700051961,9.19431120477504,0.211036757403358,0.448347167334844,"","edgeR"
"2914","September_ColaDeBallena - September_EsteroZacatecas","PWY-6957|PWY-6957",-0.612126086464255,6.33704536966414,0.213189994490563,0.448768723412575,"","edgeR"
"2915","September_ColaDeBallena - September_EsteroZacatecas","PWY-821|PWY-821",0.0576824021551568,12.0334110345438,0.213340355164092,0.448768723412575,"","edgeR"
"2916","September_ColaDeBallena - September_EsteroZacatecas","POLYAMSYN-PWY|POLYAMSYN-PWY",0.167664028093947,10.5780782319223,0.213780185822247,0.448768723412575,"","edgeR"
"2917","September_ColaDeBallena - September_EsteroZacatecas","PWY-7229|PWY-7229",0.493463001756448,8.49600366860325,0.219871863789459,0.455636404665503,"","edgeR"
"2918","September_ColaDeBallena - September_EsteroZacatecas","PWY-7820|PWY-7820",-0.437451747850465,7.32020027296879,0.220475390498966,0.455636404665503,"","edgeR"
"2919","September_ColaDeBallena - September_EsteroZacatecas","METH-ACETATE-PWY|METH-ACETATE-PWY",-0.645511082942003,6.24836668565132,0.220780705633468,0.455636404665503,"","edgeR"
"2920","September_ColaDeBallena - September_EsteroZacatecas","PWY-6126|PWY-6126",0.48352774665366,8.69265653959185,0.221220094513375,0.455636404665503,"","edgeR"
"2921","September_ColaDeBallena - September_EsteroZacatecas","PWY-5188|PWY-5188",0.0566169877301266,12.2264366836789,0.22135832892067,0.455636404665503,"","edgeR"
"2922","September_ColaDeBallena - September_EsteroZacatecas","CODH-PWY|CODH-PWY",-0.667730125756184,6.15493585638712,0.226805810897522,0.46379602525762,"","edgeR"
"2923","September_ColaDeBallena - September_EsteroZacatecas","PWY66-301|PWY66-301",2.03944149369834,-0.377349486390111,0.227635338843689,0.46379602525762,"","edgeR"
"2924","September_ColaDeBallena - September_EsteroZacatecas","NONOXIPENT-PWY|NONOXIPENT-PWY",0.0557309882757909,12.5458725847448,0.227952677820381,0.46379602525762,"","edgeR"
"2925","September_ColaDeBallena - September_EsteroZacatecas","URSIN-PWY|URSIN-PWY",-0.201173733093675,10.5506888553137,0.233418927961734,0.473098133684893,"","edgeR"
"2926","September_ColaDeBallena - September_EsteroZacatecas","PWY-6873|PWY-6873",1.88899136284843,0.823426235319518,0.234492812640008,0.473460678956352,"","edgeR"
"2927","September_ColaDeBallena - September_EsteroZacatecas","PWY-7784|PWY-7784",-0.65474310202739,6.00244119333748,0.239191989384133,0.481112404502685,"","edgeR"
"2928","September_ColaDeBallena - September_EsteroZacatecas","NAD-BIOSYNTHESIS-II|NAD-BIOSYNTHESIS-II",-0.968177377200793,3.37309910629738,0.240336942206353,0.481584251618033,"","edgeR"
"2929","September_ColaDeBallena - September_EsteroZacatecas","PWY4LZ-257|PWY4LZ-257",2.06058393175371,2.28008470539874,0.24203839639406,0.483163440348898,"","edgeR"
"2930","September_ColaDeBallena - September_EsteroZacatecas","PWY-6467|PWY-6467",-0.129063804684185,11.2640653405899,0.24729934619612,0.490339013393719,"","edgeR"
