"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"92","February - September","FAO-PWY|FAO-PWY",0.212671550999087,12.2854468544923,4.19880742978341e-05,0.000245995348331876,"***","edgeR"
"93","February - September","P441-PWY|P441-PWY",-1.12320248740776,8.00504893141179,4.30713332764979e-05,0.000249628479957337,"***","edgeR"
"94","February - September","PWY-6895|PWY-6895",-0.882546113422184,10.4907670054167,6.06822396028027e-05,0.000347954544105433,"***","edgeR"
"95","February - September","PWY-1622|PWY-1622",0.396384878918948,11.2172531150111,6.75106196211502e-05,0.000380344038922846,"***","edgeR"
"96","February - September","PWY66-374|PWY66-374",-3.28076115890865,0.896526781834732,6.77421664871859e-05,0.000380344038922846,"***","edgeR"
"97","February - September","FUCCAT-PWY|FUCCAT-PWY",-1.27706848683712,7.50753284453751,7.09844699780754e-05,0.000394439477507037,"***","edgeR"
"98","February - September","PWY-6421|PWY-6421",2.00746673492269,7.12904166678626,7.22897059688616e-05,0.000397593382828739,"***","edgeR"
"99","February - September","PWY-7902|PWY-7902",1.05050295727682,8.77142912506689,8.13365204178401e-05,0.000442832166719351,"***","edgeR"
"100","February - September","FUC-RHAMCAT-PWY|FUC-RHAMCAT-PWY",-1.06903533673041,7.30406075555933,9.24546878556034e-05,0.000498330767541702,"***","edgeR"
"101","February - September","PWY3O-4107|PWY3O-4107",0.375824926717444,11.361532826763,9.41823605240156e-05,0.000502616755667766,"***","edgeR"
"102","February - September","PWY-7913|PWY-7913",-1.40768919027613,6.47095991915339,0.000106411295631916,0.000562310670054931,"***","edgeR"
"103","February - September","PWY-7948|PWY-7948",-1.94300254468057,4.10560476483425,0.00012968336035279,0.000678634283787901,"***","edgeR"
"104","February - September","LACTOSECAT-PWY|LACTOSECAT-PWY",-2.92528861108718,3.96070151499293,0.000145486476819527,0.000754011644285818,"***","edgeR"
"105","February - September","PWY-6270|PWY-6270",0.155539648945331,11.8665539681665,0.000150547092820837,0.000772808409813629,"***","edgeR"
"106","February - September","PWY-7357|PWY-7357",0.158192615882774,11.8781549010259,0.000160939083489248,0.000814757207461315,"***","edgeR"
"107","February - September","PWY-6160|PWY-6160",-5.06411944239517,2.23402101580841,0.000161742154356884,0.000814757207461315,"***","edgeR"
"108","February - September","PWY-7874|PWY-7874",0.708710295542024,8.63505389556951,0.000166164570919567,0.000829284293755986,"***","edgeR"
"109","February - September","HEXITOLDEGSUPER-PWY|HEXITOLDEGSUPER-PWY",-2.50759140329244,6.1048518510044,0.0001717304578046,0.00084919923629981,"***","edgeR"
"110","February - September","GALACTITOLCAT-PWY|GALACTITOLCAT-PWY",-2.59187661547179,4.43824978082279,0.000209266180438621,0.00102540428414924,"**","edgeR"
"111","February - September","PWY-7356|PWY-7356",0.71529419789774,10.3094445156942,0.000272488108353495,0.0013231629765994,"**","edgeR"
"112","February - September","PWY-5920|PWY-5920",0.190281167798125,11.5512140986985,0.000279055614128015,0.00134295514299107,"**","edgeR"
"113","February - September","PWY4FS-5|PWY4FS-5",-3.35525999512327,2.93125820906828,0.000298833114059223,0.00142540750865417,"**","edgeR"
"114","February - September","PWY-7290|PWY-7290",-6.10221359616378,0.491853960212553,0.000311695057453878,0.0014737161049793,"**","edgeR"
"115","February - September","PWY-7090|PWY-7090",-0.860780896847538,8.66337401147969,0.000328138561364407,0.001537971170221,"**","edgeR"
"116","February - September","PWY-5517|PWY-5517",1.07321559313671,7.64792216545728,0.000355495389978904,0.00164466044680898,"**","edgeR"
"117","February - September","PWY-6608|PWY-6608",0.295504112255454,11.999587998276,0.000357004215726625,0.00164466044680898,"**","edgeR"
"118","February - September","PWY-6606|PWY-6606",0.295504084451151,11.999587998276,0.00037046384305762,0.00168362017042711,"**","edgeR"
"119","February - September","PWY-6690|PWY-6690",1.58901029480998,6.79480977029412,0.000374215329440663,0.00168362017042711,"**","edgeR"
