taxon_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	contribution	n_ecs	n_samples
ASV_15697	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	288	2	4
ASV_12398	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Unclassified	Unclassified	Unclassified	286	1	13
ASV_7246	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae	Ketobacter	Unclassified	285	3	3
ASV_4050	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	282	2	6
ASV_13843	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Unclassified	Bauldia	Unclassified	280	2	8
ASV_11092	Bacteria	Pseudomonadota	Gammaproteobacteria	Beggiatoales	Leucotrichaceae	Unclassified	Unclassified	279	3	6
ASV_5951	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	279	2	7
ASV_55	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Unclassified	278	2	4
ASV_11592	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	277	1	10
ASV_14497	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	Unclassified	276	1	14
ASV_2715	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Hoppeia	Unclassified	276	1	12
ASV_10691	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	275	1	4
ASV_11235	Bacteria	Pseudomonadota	Gammaproteobacteria	B2M28	Unclassified	Unclassified	Unclassified	275	1	9
ASV_4595	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	275	1	2
ASV_3378	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	274	1	16
ASV_7903	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Unclassified	Unclassified	269	1	15
ASV_4857	Bacteria	Pseudomonadota	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	Thiogranum	Unclassified	268	2	3
ASV_3187	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	264	2	4
ASV_8252	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	263	1	9
ASV_12600	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	262	1	8
ASV_12943	Bacteria	Actinomycetota	Actinobacteria	Euzebyales	Euzebyaceae	Unclassified	Unclassified	261	1	6
ASV_139	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Hahellaceae	Hahella	Unclassified	259	4	4
ASV_3277	Bacteria	Pseudomonadota	Gammaproteobacteria	Ectothiorhodospirales	Thioalkalispiraceae	Unclassified	Unclassified	258	3	2
ASV_8945	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	Unclassified	258	1	5
ASV_11874	Bacteria	Chloroflexota	Anaerolineae	Unclassified	Unclassified	Unclassified	Unclassified	256	1	13
ASV_6096	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	255	1	7
ASV_10669	Bacteria	Actinomycetota	Actinobacteria	Euzebyales	Euzebyaceae	Unclassified	Unclassified	254	1	4
ASV_4964	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	251	1	8
ASV_2269	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Hanstruepera	Unclassified	249	3	7
ASV_5640	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	249	2	8
ASV_6391	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	endosymbionts	Unclassified	248	2	3
ASV_10385	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Microbulbiferaceae	Microbulbifer	Unclassified	248	2	2
ASV_2752	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	247	1	11
ASV_14652	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Actibacterium	Unclassified	246	3	5
ASV_15920	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	246	2	5
ASV_3102	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Unclassified	Unclassified	Unclassified	246	2	4
ASV_4730	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Neomegalonemataceae	Acuticoccus	Unclassified	246	3	7
ASV_9057	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Unclassified	Unclassified	245	1	5
ASV_15461	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Unclassified	Unclassified	244	2	10
ASV_5174	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	244	2	2
ASV_12847	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	244	1	3
ASV_14004	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	240	2	6
ASV_8340	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	240	2	4
ASV_10052	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	endosymbionts	Unclassified	238	2	2
ASV_9961	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Filomicrobium	Unclassified	238	2	10
ASV_4438	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Neomegalonemataceae	Acuticoccus	Unclassified	237	3	3
ASV_7092	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Xenococcaceae	Pleurocapsa_PCC-7319	Unclassified	236	1	7
ASV_8238	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	234	1	4
ASV_9670	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Silicimonas	Unclassified	234	1	4
ASV_1789	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes_VC2.1_Bac22	Unclassified	Unclassified	Unclassified	232	2	3
ASV_12490	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unclassified	Unclassified	Unclassified	231	1	7
ASV_1568	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Unclassified	Unclassified	Unclassified	231	3	1
ASV_1957	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Unclassified	230	1	5
ASV_9267	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Unclassified	229	1	5
ASV_11154	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Unclassified	Unclassified	228	2	5
ASV_15290	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Unclassified	Unclassified	228	2	8
ASV_6706	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Candidatus_Thiobios	Unclassified	228	3	3
ASV_4059	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Halovulum	Unclassified	228	1	8
ASV_2330	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Unclassified	Unclassified	Unclassified	227	1	12
ASV_3675	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	226	1	5
ASV_9783	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	KI89A_clade	Unclassified	Unclassified	226	1	15
ASV_11950	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium	Unclassified	225	3	8
ASV_7560	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	225	3	5
ASV_7814	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	224	1	15
ASV_15588	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	223	1	5
ASV_2075	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Candidatus_Thiosymbion	Unclassified	222	3	1
ASV_14761	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	221	1	3
ASV_6388	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	220	2	3
ASV_10742	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	219	3	7
ASV_1623	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Patulibacter	Unclassified	219	1	4
ASV_6066	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	218	2	8
ASV_7853	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	Unclassified	217	2	4
ASV_14804	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	216	2	4
ASV_15798	Bacteria	Chloroflexota	KD4-96	Unclassified	Unclassified	Unclassified	Unclassified	216	1	12
ASV_4173	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	214	2	9
ASV_10161	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Pelagibacterium	Unclassified	213	1	14
ASV_4991	Bacteria	Pseudomonadota	Gammaproteobacteria	JTB23	Unclassified	Unclassified	Unclassified	213	1	11
ASV_7134	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae	Ketobacter	Unclassified	213	3	6
ASV_13475	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	Unclassified	212	2	3
ASV_13502	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	Unclassified	Unclassified	212	2	5
ASV_4172	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	212	1	7
ASV_9994	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	Unclassified	212	1	9
ASV_1534	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Unclassified	Unclassified	Unclassified	212	2	8
ASV_3532	Bacteria	Pseudomonadota	Gammaproteobacteria	EPR3968-O8a-Bc78	Unclassified	Unclassified	Unclassified	212	1	9
ASV_1622	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	Unclassified	211	1	11
ASV_8457	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	Unclassified	211	1	6
ASV_6733	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	Unclassified	210	1	6
ASV_6253	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	Unclassified	208	2	1
ASV_10198	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	207	2	6
ASV_4746	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	207	2	4
ASV_2884	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Xenococcaceae	Pleurocapsa_PCC-7319	Unclassified	207	1	8
ASV_10778	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Unclassified	204	2	3
ASV_12484	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	204	2	1
ASV_14052	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	204	1	8
ASV_399	Bacteria	Chloroflexota	JG30-KF-CM66	Unclassified	Unclassified	Unclassified	Unclassified	204	2	8
ASV_8806	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	Unclassified	204	2	8
ASV_9281	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	Unclassified	202.5	1	4
ASV_14457	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	202	1	7
ASV_8264	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Unclassified	202	2	6
ASV_1883	Bacteria	Pseudomonadota	Gammaproteobacteria	Milano-WF1B-44	Unclassified	Unclassified	Unclassified	201	3	2
ASV_2748	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	Unclassified	201	1	1
ASV_1515	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	200	2	1
ASV_3749	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	Unclassified	200	2	3
ASV_7872	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	199	1	6
ASV_5876	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	Unclassified	198	2	10
ASV_8403	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	197	1	7
ASV_15493	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	196	1	5
ASV_1313	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	195	3	4
ASV_5840	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	195	3	5
ASV_3279	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	192	1	4
ASV_8266	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	Unclassified	192	1	3
ASV_15054	Bacteria	Candidatus_Eremiobacterota	Eremiobacteria	Unclassified	Unclassified	Unclassified	Unclassified	190	1	7
ASV_15238	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Unclassified	Unclassified	189	1	8
ASV_14272	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Unclassified	188	1	3
ASV_2799	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	Unclassified	188	1	5
ASV_11583	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium	Unclassified	188	1	10
ASV_9973	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Pseudohaliea	Unclassified	187	1	12
ASV_1137	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Actibacterium	Unclassified	186	3	3
ASV_5362	Bacteria	Pseudomonadota	Gammaproteobacteria	EPR3968-O8a-Bc78	Unclassified	Unclassified	Unclassified	185	1	5
ASV_5100	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	Unclassified	184	2	3
ASV_15133	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	Unclassified	184	2	8
ASV_7837	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavimarina	Unclassified	183	1	7
ASV_1012	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Unclassified	Unclassified	182	2	7
ASV_11195	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	182	2	5
ASV_11612	Bacteria	Pseudomonadota	Gammaproteobacteria	HOC36	Unclassified	Unclassified	Unclassified	182	2	12
ASV_13638	Bacteria	Actinomycetota	Actinobacteria	Euzebyales	Euzebyaceae	Euzebya	Unclassified	182	1	11
ASV_15905	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	182	2	4
ASV_4045	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unclassified	Unclassified	182	1	8
ASV_4598	Bacteria	Pseudomonadota	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus	Unclassified	182	2	5
ASV_9624	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	Unclassified	182	2	4
ASV_13397	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	180	2	5
ASV_13262	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavimarina	Unclassified	178	1	7
ASV_12342	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae	Ketobacter	Unclassified	177	3	4
ASV_11059	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	67-14	Unclassified	Unclassified	176	1	15
ASV_8880	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Unclassified	Unclassified	Unclassified	176	1	9
ASV_8714	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	175.5	1	5
ASV_11065	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Oricola	Unclassified	175	1	12
ASV_11925	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Unclassified	175	1	13
ASV_15783	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfatitalea	Unclassified	175	2	3
ASV_5701	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingopyxis	Unclassified	175	1	7
ASV_13819	Bacteria	Pseudomonadota	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	Thiogranum	Unclassified	174	2	6
ASV_4265	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Unclassified	174	2	3
ASV_5097	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Unclassified	Unclassified	174	2	10
ASV_5676	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Unclassified	174	2	5
ASV_6002	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Unclassified	174	1	4
ASV_10820	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Unclassified	Unclassified	Unclassified	173	1	13
ASV_13177	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	173	2	9
ASV_6251	Bacteria	Chloroflexota	Anaerolineae	Unclassified	Unclassified	Unclassified	Unclassified	173	1	6
ASV_1226	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	172	2	5
ASV_2218	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	172	1	7
ASV_3273	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	172	2	7
ASV_9004	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Pseudohaliea	Unclassified	172	1	11
ASV_4705	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	171	1	4
ASV_5047	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Haliea	Unclassified	170	1	16
ASV_3834	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Hoppeia	Unclassified	169.5	1	7
ASV_2015	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	169	1	7
ASV_13649	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	168	1	8
ASV_6468	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Unclassified	168	2	2
ASV_8414	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Unclassified	168	1	6
ASV_1671	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	SEEP-SRB1	Unclassified	168	1	10
ASV_6541	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	167	1	9
ASV_8065	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	167	1	5
ASV_11138	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Unclassified	Unclassified	165.75	3	2
ASV_7501	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	165	1	6
ASV_8263	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	165	1	2
ASV_6738	Bacteria	Pseudomonadota	Gammaproteobacteria	Nitrococcales	Nitrococcaceae	Arhodomonas	Unclassified	165	1	7
ASV_1252	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	164	2	1
ASV_15638	Bacteria	Pseudomonadota	Gammaproteobacteria	B2M28	Unclassified	Unclassified	Unclassified	164	2	5
ASV_1620	Bacteria	Pseudomonadota	Gammaproteobacteria	Ectothiorhodospirales	Thioalkalispiraceae	Thiohalophilus	Unclassified	164	2	3
ASV_3608	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Unclassified	164	1	4
ASV_4203	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	164	2	5
ASV_5363	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	164	2	6
ASV_5526	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	164	2	7
ASV_10524	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	162	1	6
ASV_13911	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Neomegalonemataceae	Acuticoccus	Unclassified	162	3	2
ASV_14490	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	162	2	1
ASV_3051	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Unclassified	162	1	11
ASV_14482	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	162	1	5
ASV_1101	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	160	3	4
ASV_12210	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	160	2	3
ASV_13004	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	Unclassified	160	1	3
ASV_14747	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Dermatophilaceae	Unclassified	Unclassified	160	2	1
ASV_2296	Bacteria	Pseudomonadota	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus	Unclassified	160	2	8
ASV_2816	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	Unclassified	160	1	2
ASV_11263	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfatitalea	Unclassified	160	2	2
ASV_15803	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	159	1	9
ASV_5253	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	159	1	3
ASV_6342	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	159	1	5
ASV_3832	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Unclassified	Unclassified	158	2	5
ASV_15014	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	157	1	5
ASV_12562	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	Unclassified	157	1	10
