function	description	FCBAG1	FCBAG2	FCBAG3	FCBAG4	FCBAG5	FCBAG6	FEZAG1	FEZAG2	FEZAG3	FEZAG4	FEZAG5	FEZAG6	SCBAG1	SCBAG2	SCBAG3	SCBAG4	SCBAG5	SCBAG6	SEZAG1	SEZAG2	SEZAG3	SEZAG4	SEZAG5	SEZAG6
3.10.1.1	N-sulfoglucosamine sulfohydrolase	869.5	914.5	660.0	802.0	568.5	595.0	715.5	946.0	950.0	1575.5	637.0	700.0	230.0	211.0	343.0	250.5	544.5	220.0	200.0	192.5	178.5	316.5	92.0	148.0
3.11.1.1	Phosphonoacetaldehyde hydrolase	1062.5500000000002	1082.28	950.47	1003.25	589.3299999999999	686.5	413.83	496.5	507.5	798.0	618.5	392.25	205.22000000000003	322.78	453.0	104.86	353.67	213.74	1413.59	321.25	175.0	734.6800000000001	71.0	146.0
3.11.1.2	Phosphonoacetate hydrolase	379.0	393.0	247.0	447.0	236.0	333.0	495.0	343.0	476.0	318.0	149.0	501.0	183.0	348.0	489.0	109.0	107.0	158.0	342.0	492.0	473.0	251.0	677.0	502.0
3.13.1.1	UDP-sulfoquinovose synthase	899.5	652.0	1009.0	1019.1	855.6700000000001	1474.6	5155.4400000000005	1613.33	3212.4300000000003	1573.87	893.01	4578.9	2838.0	2308.0	2963.0	2485.5	1985.73	2050.5	3020.24	3631.5	5108.53	2666.29	6278.17	5077.15
3.13.1.4	3-sulfinopropanoyl-CoA desulfinase	132.0	157.0	167.0	268.0	135.0	243.0	276.0	254.0	395.0	209.0	114.0	228.0	41.0	119.0	184.0	58.0	117.0	53.0	267.0	284.0	235.0	258.0	355.0	264.0
3.13.1.6	[CysO sulfur-carrier protein]-S-L-cysteine hydrolase	3818.5	3161.0	4638.5	2496.0	3312.67	4329.25	2611.0	1782.5	2419.5	1679.0	1251.5	1580.0	5313.5	6117.0	4823.0	8067.5	6875.0	8149.0	5523.8	5139.0	4930.0	4520.5	6163.0	5786.5
3.2.1.1	Alpha-amylase	19280.67	18633.5	18483.86	15585.13	18720.410000000003	18032.730000000003	33450.65	30808.74	31476.42	25135.94	25979.25	36536.22	26877.78	22479.68	21143.34	26065.24	27565.76	22805.54	27467.42	28300.34	30912.96	25824.1	31032.55	29361.7
3.2.1.10	Oligo-1,6-glucosidase	1280.35	1150.64	1255.5300000000002	716.1700000000001	1109.87	1295.95	1433.0	2226.5	1803.0	1475.5	1272.67	1228.25	3156.64	2410.17	2323.89	2607.5	2284.7200000000003	3143.0	2589.93	2012.5	1688.5	1449.5	1055.5	1238.0
3.2.1.11	Dextranase	802.0	698.0	304.0	674.0	834.2	624.0	431.0	534.5	643.5	957.5	482.5	734.0	68.0	172.0	82.5	68.0	75.0	37.0	269.0	242.0	165.5	243.0	150.0	195.5
3.2.1.113	Mannosyl-oligosaccharide 1,2-alpha-mannosidase	8.0	0.0	20.0	7.5	13.0	5.5	2.0	58.0	9.5	19.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	7.0	0.0	80.0	0.0	0.0
3.2.1.122	Maltose-6'-phosphate glucosidase	224.5	141.0	46.25	22.0	31.6	59.44	12.0	20.0	0.0	25.0	103.0	0.75	105.07	82.27000000000001	51.0	17.36	62.64	64.64	764.8899999999999	48.0	20.0	156.5	0.0	8.0
3.2.1.123	Endoglycosylceramidase	789.5	834.5	1209.0	694.5	513.0	618.0	545.0	313.5	316.5	417.0	270.5	376.0	127.5	674.5	444.5	191.0	406.5	353.0	663.0	400.0	151.5	831.5	252.0	311.5
3.2.1.130	Glycoprotein endo-alpha-1,2-mannosidase	77.0	106.0	169.0	205.0	127.0	200.0	39.0	33.0	25.0	60.0	109.0	24.0	13.0	9.0	78.0	11.0	51.0	19.0	23.0	9.0	0.0	57.0	0.0	0.0
3.2.1.132	Chitosanase	71.0	14.0	97.0	70.0	72.0	79.0	62.0	19.0	4.0	28.0	43.0	57.0	13.0	46.0	98.0	46.0	56.0	37.0	107.0	52.0	12.0	156.0	8.0	19.0
3.2.1.133	Glucan 1,4-alpha-maltohydrolase	3883.35	3782.95	3788.19	3664.77	3894.82	3972.69	8920.27	8320.41	7293.93	5357.870000000001	6826.84	8203.73	4928.32	3829.5	3727.42	4663.83	4194.34	3827.08	6220.96	6207.16	7005.78	5800.54	6136.17	7282.9
3.2.1.135	Neopullulanase	5230.4	5225.52	4725.719999999999	5042.91	5814.29	5129.389999999999	11353.33	9738.81	9729.53	7491.77	8875.14	11371.63	7253.39	5205.37	5244.35	6208.9	6308.040000000001	4865.58	7502.56	7587.79	8085.379999999999	7431.44	6780.07	8363.23
3.2.1.136	Glucuronoarabinoxylan endo-1,4-beta-xylanase	309.0	322.0	100.0	293.0	391.17	224.0	13.0	55.0	60.0	58.0	35.0	63.0	33.0	55.0	127.0	23.0	38.0	28.0	16.8	25.0	28.0	46.0	7.75	14.0
3.2.1.139	Alpha-glucuronidase	981.5	1013.0	915.78	992.17	1143.67	1111.5	2295.83	1058.8	2534.0	1547.4	700.3	2439.65	1597.0	1078.0	1144.8	1402.9	2312.5	787.5	1489.8	1842.5	2038.0	1276.0	1697.25	1642.5
3.2.1.14	Chitinase	7299.79	7676.0	8660.11	7417.450000000001	7236.280000000001	8797.36	10877.61	6335.18	9093.01	8888.04	6784.24	10725.23	3050.51	4324.21	4683.459999999999	3521.26	4926.06	3946.72	8888.07	7367.16	7034.53	8353.57	5658.08	6878.23
3.2.1.141	4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase	3904.0	2893.4	3495.6	1363.07	2300.9	3067.3	7782.34	3468.24	6648.6900000000005	3730.27	2203.8	7396.459999999999	9483.9	7906.7	6974.24	10685.9	8564.1	8748.5	6793.01	7407.13	8515.63	4962.1	10691.73	8713.82
3.2.1.15	Endo-polygalacturonase	55.0	147.0	129.0	222.0	180.0	213.0	53.0	63.0	72.0	109.0	104.0	54.0	21.0	56.0	68.0	10.0	83.0	14.0	20.0	33.0	0.0	104.0	0.0	0.0
3.2.1.156	Oligosaccharide reducing-end xylanase	429.5	377.0	73.25	295.67	582.6700000000001	323.0	113.0	185.0	230.0	268.5	126.0	317.75	38.0	44.0	108.5	37.5	22.0	4.0	53.8	86.0	38.5	89.0	85.75	37.0
3.2.1.157	Iota-carrageenase	6.0	6.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.164	Galactan endo-1,6-beta-galactosidase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.165	Exo-1,4-beta-D-glucosaminidase	655.5	662.0	952.0	898.5	1082.5	1906.5	558.5	607.0	772.0	654.0	430.0	692.5	298.5	338.0	451.5	613.0	810.0	332.0	813.5	997.0	723.5	1122.0	1133.0	1102.5
3.2.1.169	Protein O-GlcNAcase	98.0	55.0	3.0	31.0	26.0	14.0	0.0	0.0	0.0	8.0	8.0	0.0	2.0	7.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	6.0
3.2.1.17	Lysozyme	2109.9	1980.83	2575.15	2842.73	2663.4	3164.39	6408.24	3851.34	4561.42	3117.9700000000003	2975.17	5979.72	2985.73	2311.03	2142.78	2171.86	1843.64	1826.14	3788.93	4037.55	5083.0	3334.1400000000003	4677.17	5735.52
3.2.1.170	Mannosylglycerate hydrolase	434.67	353.78	335.5	267.0	424.2	302.44	263.5	168.0	307.0	194.0	62.0	158.0	832.67	420.0	938.0	660.0	227.5	246.5	289.0	892.0	848.0	535.0	2192.0	856.0
3.2.1.172	Unsaturated rhamnogalacturonyl hydrolase	781.0	802.25	532.25	684.5	1024.0	925.26	861.8299999999999	1573.08	1181.0	848.0	725.8299999999999	1351.58	2099.25	1217.0	1055.75	1542.5	2249.25	1031.25	873.45	1177.0	665.75	952.0	336.75	661.75
3.2.1.176	Cellulose 1,4-beta-cellobiosidase (reducing end)	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.177	Alpha-D-xyloside xylohydrolase	1823.67	2374.4	3011.49	2210.97	2395.0	2423.11	1907.03	2350.1	1530.2	1908.9	2678.73	1434.35	640.0699999999999	1480.2	1604.08	840.5	1386.7	1229.33	1440.9	1598.8	1312.1	2485.15	599.65	688.9
3.2.1.178	Beta-porphyranase	119.0	51.0	143.0	72.0	45.0	57.0	347.0	344.0	434.0	679.0	87.0	269.0	19.0	44.0	38.0	8.0	10.0	3.0	138.0	153.0	125.0	118.0	31.0	90.0
3.2.1.18	Exo-alpha-sialidase	9363.0	10095.17	8129.25	8152.42	7677.5	7686.0	8499.33	9405.33	10826.66	12571.33	5773.83	9164.08	3758.0	3998.0	5211.5	3740.5	5723.0	3128.0	5430.5	6031.33	5812.0	6710.0	6249.5	5234.0
3.2.1.180	Unsaturated chondroitin disaccharide hydrolase	1313.17	1449.28	1384.0	1515.67	1365.6	1746.44	2068.5	1370.5	2399.5	2142.0	1051.5	1838.5	331.0	413.5	710.14	571.0	817.5	613.5	1057.1	1220.0	1269.5	1163.5	1009.0	1068.5
3.2.1.181	Galactan endo-beta-1,3-galactanase	10.0	17.0	1.5	0.0	3.5	4.0	77.0	129.5	128.5	211.5	119.0	283.0	9.0	4.0	0.0	1.0	3.0	0.0	16.0	13.5	11.5	11.0	24.0	11.0
3.2.1.183	UDP-N-acetylglucosamine 2-epimerase (hydrolyzing)	613.9200000000001	734.6700000000001	692.73	891.75	1037.76	969.33	421.3	2560.5	1188.6	1010.9	3684.24	711.43	322.25	436.0	404.81	573.83	1011.25	654.83	358.37	674.75	475.0	756.75	290.0	311.4
3.2.1.184	UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)	410.87	460.92	343.13	275.42	448.91	454.5	294.75	2354.83	906.42	737.25	3468.75	462.58	238.5	228.75	223.67	458.33	799.0	526.83	172.45	419.75	343.5	284.5	134.75	86.25
3.2.1.185	Non-reducing end beta-L-arabinofuranosidase	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.187	(Ara-f)(3)-Hyp beta-L-arabinobiosidase	42.0	84.0	60.0	80.0	34.0	48.0	14.0	59.0	24.0	56.0	40.0	8.0	4.0	14.0	44.0	16.0	44.0	0.0	20.0	20.0	24.0	14.0	0.0	6.0
3.2.1.196	Limit dextrin alpha-1,6-maltotetraose-hydrolase	2397.0	2576.9	2291.2	2374.3	2353.48	3097.7	3213.7	1700.9	2276.2	1916.8	2413.2	2529.5	8684.4	8189.7	6502.74	7369.4	6915.2	7689.0	4791.93	5234.14	5276.1	3345.9	6207.4	4848.9
3.2.1.197	Beta-1,2-mannosidase	825.0	910.5	808.0	653.5	801.5	1124.5	2471.33	2947.0	2487.0	1887.0	3409.5	2361.0	1606.5	1008.0	1002.5	1543.0	2856.5	1210.0	1155.5	1628.0	1445.0	1244.5	1101.0	1171.5
3.2.1.198	Alpha-mannan endo-1,2-alpha-mannanase	72.0	95.0	162.0	205.0	122.0	197.0	39.0	31.0	25.0	50.0	109.0	24.0	7.0	6.0	65.0	11.0	51.0	14.0	23.0	9.0	0.0	57.0	0.0	0.0
3.2.1.199	Sulfoquinovosidase	604.0	761.0	1231.0	558.0	528.0	488.0	470.0	165.0	248.0	352.5	176.0	239.0	99.0	661.0	463.0	168.0	370.0	389.0	475.8	195.0	211.0	786.5	102.0	156.0
3.2.1.20	Alpha-glucosidase	18794.26	17804.42	19276.33	18108.730000000003	19607.8	23249.91	26833.92	27935.320000000003	26380.73	24325.54	29868.84	25181.86	34671.92999999999	29066.34	27055.22	33897.28	27281.62	30973.05	28088.21	31711.49	32272.1	24206.76	36923.07	31277.96
3.2.1.202	Endo-chitodextinase	365.06	177.5	149.8	112.67	75.0	50.67	92.17	73.17	55.0	142.5	376.7	93.0	149.4	126.45	124.33	27.53	63.56	61.74	1095.26	222.5	98.5	355.18	12.0	73.83
3.2.1.205	Isomaltose glucohydrolase	55.5	66.0	49.0	16.5	34.5	11.5	0.0	0.0	0.0	0.0	0.0	0.0	12.0	12.5	20.5	108.0	495.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.21	Beta-glucosidase	27216.98	25790.48	28846.08	27877.84	31135.37	34623.18	33068.06	31174.11	31343.31	27916.04	32577.44	31044.369999999995	40756.03	36823.990000000005	33864.38	41513.05	41221.14	37834.47	38568.1	39645.44	35950.64	35474.45	34144.33	35411.93
3.2.1.22	Alpha-galactosidase	6063.56	5598.11	4819.18	6375.23	7435.73	7876.25	7742.83	5612.5	7344.6	7760.0	4349.35	6120.5	6600.4	5475.59	5469.8	5380.860000000001	5195.12	5059.24	9651.22	7886.73	7025.219999999999	7060.83	7161.9	7351.5
3.2.1.23	Beta-galactosidase	17496.1	17900.32	16199.3	18688.07	21167.09	20132.09	19368.23	23662.15	21910.1	21422.9	19380.83	18577.9	17565.22	13973.89	14774.91	15468.76	16958.690000000002	12657.82	18696.54	18956.85	16507.47	17953.5	15359.65	16491.08
3.2.1.24	Alpha-mannosidase	2605.5	2682.0	2778.75	2852.87	2997.67	3254.52	6126.04	3090.33	4846.93	3780.07	1666.0100000000002	5878.450000000001	1458.5	1072.0	1782.0	1360.0	1253.13	856.0	3293.01	3596.33	4279.23	3374.24	5517.17	5050.88
3.2.1.25	Beta-mannosidase	2320.67	1938.28	2354.05	2922.1	3172.17	4076.35	2806.1	2143.0	2745.25	2627.2	1564.0	2185.55	2102.23	1858.47	1951.25	2315.86	2166.2200000000003	1590.24	3399.34	3095.0	2537.7	3665.95	2658.75	3224.15
3.2.1.26	Beta-fructofuranosidase	1964.31	1926.5	2122.79	2430.96	1808.49	2381.63	5489.54	2760.5	4442.18	3910.57	2206.04	5924.950000000001	435.22	501.4	735.5	327.36	593.8	470.24	3591.65	1966.01	3125.52	2579.75	2251.17	3370.13
3.2.1.28	Alpha,alpha-trehalase	3424.0	2811.25	2738.75	1297.5	2286.36	2677.0	4087.33	5080.75	4393.75	3708.5	6402.67	4332.91	4398.75	4165.5	3395.53	6509.0	4843.25	5018.75	4660.17	4660.0	4124.75	4029.58	4243.75	4366.83
3.2.1.3	Glucan 1,4-alpha-glucosidase	4174.72	4445.84	3654.66	3511.1	3957.66	3923.76	4389.93	7981.83	5695.0	5976.7	9964.5	5098.46	2677.0	2987.5	2799.34	3393.66	3740.9	3111.66	2646.5	3639.0	3658.2	3136.2	2978.0	2531.9
3.2.1.31	Beta-glucuronidase	1490.0	1638.75	1229.25	1365.17	1736.17	1659.94	1085.0	2139.25	1225.0	1427.0	2059.0	1328.25	530.25	817.5	834.75	728.5	1084.25	724.75	1179.85	1295.5	1206.25	1355.0	1199.75	918.25
3.2.1.35	Hyaluronoglucosaminidase	1211.0	1458.75	1086.5	1209.0	1315.0	1316.0	416.5	421.75	725.5	896.5	544.0	565.5	553.25	810.8299999999999	669.4200000000001	725.83	775.25	373.75	732.55	1087.5	807.25	689.5	647.75	489.75
3.2.1.37	Xylan 1,4-beta-xylosidase	2608.68	2717.05	2160.1	2999.5	3600.08	3070.73	2804.06	1541.15	3031.0	2160.4	1838.8	2822.65	2898.65	2680.5	3457.39	3021.06	3991.25	2598.91	2259.65	2473.5	3036.75	2112.5	2830.0	2220.75
3.2.1.4	Cellulase	31633.01	33614.18	32912.6	29342.730000000003	31636.88	28747.34	41518.66	29866.31	40302.64	36573.45	21074.46	44303.15	28572.07	29457.24	29126.69	29440.65	30617.9	25765.25	31307.18	33529.79	36179.72	35972.869999999995	33258.82	37105.52
3.2.1.40	Alpha-L-rhamnosidase	4103.83	4625.33	3548.83	5400.33	5826.0	5596.31	3190.16	3212.5	5193.0	5446.0	2538.83	4702.75	1954.5	1528.83	2258.5	1608.5	3171.0	1078.0	2159.8	1923.0	1437.5	2846.25	612.0	1257.5
3.2.1.41	Pullulanase	2240.34	2165.86	1547.3000000000002	1512.74	2108.88	1716.45	3972.7	2516.9700000000003	3297.1	3046.5	4651.17	4083.35	2057.84	1664.05	1780.11	1625.33	2412.88	1195.74	3698.3600000000006	2856.9	2427.3	2489.71	1896.2	1923.53
3.2.1.45	Glucosylceramidase	3778.01	3669.43	2340.99	3748.77	3746.74	2768.53	7537.77	3647.58	6652.93	5045.870000000001	2318.01	8432.65	1877.25	1462.5	1882.51	1694.49	2623.98	1134.74	3061.46	3067.66	4684.28	2946.54	3401.17	4257.4
3.2.1.46	Galactosylceramidase	12.0	8.0	0.0	0.0	2.0	0.0	92.0	30.0	50.0	35.0	22.0	59.0	0.0	5.0	0.0	2.0	2.0	0.0	0.0	0.0	4.0	2.0	0.0	12.0
3.2.1.50	Alpha-N-acetylglucosaminidase	148.0	151.0	276.0	196.0	153.0	251.0	535.0	209.0	250.0	332.0	171.5	315.5	33.0	93.0	134.5	112.0	85.0	79.0	429.0	250.5	96.0	366.0	83.0	163.0
3.2.1.51	Alpha-L-fucosidase	15554.18	17013.6	14121.32	17720.510000000002	18126.66	18223.4	19361.98	16935.75	22151.25	22995.5	12515.0	19380.5	7028.25	6687.5	9766.68	8358.82	10584.25	6765.07	11837.1	13432.33	12816.75	14074.5	9942.75	10684.0
3.2.1.52	Beta-N-acetylhexosaminidase	25658.5	24560.67	23967.69	23016.04	24017.87	23531.98	25512.33	29828.81	26837.51	26591.58	26729.09	25316.24	28188.76	26325.53	25700.86	27351.72	27092.24	25284.55	30046.5	28112.28	27282.85	29200.11	26046.47	26989.97
3.2.1.54	Cyclomaltodextrinase	3883.35	3782.95	3788.19	3664.77	3894.82	3972.69	8920.27	8320.41	7293.93	5357.870000000001	6826.84	8203.73	4928.32	3829.5	3727.42	4663.83	4194.34	3827.08	6220.96	6207.16	7005.78	5800.54	6136.17	7282.9
3.2.1.55	Non-reducing end alpha-L-arabinofuranosidase	7225.84	7271.49	5854.05	7340.51	9532.34	8674.23	10177.89	5562.95	9575.5	7380.3	4456.6	9743.3	7488.65	5729.12	7035.1900000000005	6814.46	10017.25	4291.91	7409.55	7928.62	7462.25	7071.5	6111.75	6260.75
3.2.1.58	Glucan 1,3-beta-glucosidase	110.67	116.25	92.83	170.67000000000002	261.67	123.0	15.5	27.75	47.0	57.5	25.0	59.5	22.42	82.17	104.25	25.17	14.25	20.25	23.75	24.0	28.75	38.0	6.75	19.25
3.2.1.60	Glucan 1,4-alpha-maltotetraohydrolase	0.0	0.0	0.0	4.0	0.0	0.0	1.0	18.0	0.0	0.0	78.0	0.0	8.0	12.0	3.0	0.0	2.0	0.0	8.0	2.0	0.0	60.0	0.0	1.0
3.2.1.65	Levanase	1313.75	1336.0	972.75	1417.0	996.0	1230.0	897.0	1450.5	1520.5	2335.5	969.0	1024.25	182.25	204.0	420.5	134.0	344.25	127.5	1170.8	289.25	273.5	806.25	64.0	138.5
3.2.1.67	Galacturonan 1,4-alpha-galacturonidase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.68	Isoamylase	10155.5	8603.68	9896.72	9106.1	8007.41	9396.5	16481.18	10175.58	12955.3	9943.58	7753.08	13657.02	18537.8	16837.1	15210.13	19041.26	16869.46	17886.739999999998	15815.76	15924.06	16486.309999999998	12914.6	18332.56	17268.36
3.2.1.70	Glucan 1,6-alpha-glucosidase	46.35	27.81	27.36	75.67	97.19	22.9	1.0	0.0	12.5	32.0	165.0	10.0	12.0	13.0	23.0	4.0	1.0	3.0	46.0	60.83	27.0	12.5	0.0	1.0
3.2.1.73	Licheninase	986.5	1215.5	1160.5	740.0	672.0	1086.0	1925.83	1343.5	1848.5	1656.0	1594.17	1584.0	903.5	919.0	1104.5	931.0	890.0	938.0	1332.5	1905.0	2117.0	1429.5	1934.0	1498.0
3.2.1.78	Mannan endo-1,4-beta-mannosidase	5292.81	6328.5	6333.08	6040.9400000000005	5982.59	4878.29	12252.45	4783.85	9637.94	6672.71	3211.1800000000003	13843.34	4654.17	4918.07	5969.83	3860.17	3405.37	3643.0	5960.530000000001	6777.099999999999	8631.86	5536.87	7433.08	9331.330000000002
3.2.1.8	Endo-1,4-beta-xylanase	7633.34	8339.779999999999	7799.92	6764.549999999999	7335.69	7017.14	15142.7	10968.97	15029.26	13146.97	6880.64	16169.43	9467.24	7934.67	8436.630000000001	8180.57	10594.15	6657.0	9291.01	10810.16	11719.4	9943.9	9638.35	10832.54
3.2.1.80	Fructan beta-fructosidase	3607.18	3893.5	3185.0	3072.0	3426.5	4371.5	7919.83	7496.83	8129.5	6731.5	6322.5	7134.33	2907.0	2296.5	2678.0	3389.0	4936.0	3082.0	4703.1	4960.5	4739.5	3929.5	3582.0	4060.5
3.2.1.81	Beta-agarase	513.0	578.0	498.48	536.85	547.35	599.0	637.0	421.0	525.0	709.5	282.5	565.0	173.0	246.0	210.5	62.0	124.5	102.0	690.5	404.5	196.0	725.0	140.0	215.0
3.2.1.82	Exo-poly-alpha-digalacturonosidase	88.0	79.0	129.5	17.5	172.5	166.0	877.5	408.0	636.5	324.5	98.0	1011.0	1110.07	474.5	410.0	657.5	1541.86	226.0	484.0	526.5	194.0	604.5	53.0	226.5
3.2.1.83	Kappa-carrageenase	16.0	28.0	24.5	15.0	12.5	18.0	91.5	154.0	135.0	227.5	146.0	300.5	9.0	17.0	0.0	1.0	4.0	0.0	18.5	13.5	16.0	19.0	24.0	12.5
3.2.1.85	6-phospho-beta-galactosidase	0.0	13.0	0.0	0.0	11.2	6.66	0.0	0.0	4.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
3.2.1.86	6-phospho-beta-glucosidase	2085.62	1412.92	1356.4	1263.42	1569.3200000000002	1697.94	1665.0	828.5	725.0	967.0	1110.23	1133.5	695.21	826.98	700.28	414.72	638.84	553.5799999999999	5014.08	1472.63	567.3900000000001	2171.29	647.5	872.0
3.2.1.89	Arabinogalactan endo-beta-1,4-galactanase	2001.0	2285.92	1460.0	2453.59	2916.34	2106.27	1958.83	1726.25	2269.0	2154.0	1082.0	2780.0	1613.75	1186.74	1338.75	1192.5	2221.75	707.25	1209.55	1152.57	885.75	1589.0	266.5	856.75
3.2.1.91	Cellulose 1,4-beta-cellobiosidase (non-reducing end)	415.0	887.0	1079.83	619.5	414.0	283.0	282.5	193.5	177.0	195.0	172.0	175.5	327.5	796.24	1392.5	135.5	232.5	755.0	300.0	398.91	368.91	311.0	97.0	209.5
3.2.1.93	Alpha,alpha-phosphotrehalase	418.56	171.45	157.57	63.67	69.1	138.76999999999998	202.0	100.0	69.0	88.5	346.03000000000003	73.0	187.47	150.78	178.14	99.86	148.92000000000002	108.24	1519.39	285.83	89.5	489.43	64.0	200.0
3.2.1.94	Glucan 1,6-alpha-isomaltosidase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.96	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	1335.25	1364.75	1148.33	1680.01	1941.87	2148.9	1695.0	1110.25	1272.16	1303.83	819.3299999999999	1268.0	358.75	561.3299999999999	675.75	491.5	755.25	437.75	1761.75	1535.5	913.25	1714.5	1040.25	1270.25
3.2.1.97	Endo-alpha-N-acetylgalactosaminidase	336.0	367.67	363.0	687.6700000000001	525.6700000000001	420.0	639.0	307.0	383.0	601.0	236.0	501.0	41.0	95.0	163.5	34.0	86.0	89.0	442.0	256.83	149.0	388.5	86.0	181.0
3.2.1.99	Arabinan endo-1,5-alpha-L-arabinosidase	2822.5	2608.75	2283.14	2651.17	3363.67	3196.03	4014.0	3942.35	3826.0	2641.8	1957.6	3682.3	4703.25	2981.24	2911.85	4082.8	5742.75	2423.75	4002.85	3788.08	3495.07	4487.25	2728.0	3409.75
3.2.2.1	Purine nucleosidase	5144.88	5397.860000000001	5806.610000000001	6713.05	5543.84	7849.73	12615.15	5164.34	8442.19	5930.9400000000005	3709.18	11292.76	7850.92	6867.5	6936.639999999999	6646.5	6791.52	6786.0	9529.51	9396.99	10440.1	7241.52	12707.34	11471.7
3.2.2.10	Pyrimidine-5'-nucleotide nucleosidase	30861.67	31067.77	30653.3	30911.0	30231.68	31284.61	34158.28999999999	35626.41	35294.08	33871.3	33892.64	34239.23	32990.96	31402.51	32452.46	31809.090000000004	30750.33	30636.07	30795.24	34544.4	35757.78	32129.2	36110.24	34964.57
3.2.2.16	Methylthioadenosine nucleosidase	0.0	0.0	18.0	10.0	2.0	0.0	4.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0
3.2.2.20	DNA-3-methyladenine glycosylase I	14475.84	14605.27	14273.75	12913.22	12549.1	13397.13	10943.23	11059.99	12474.77	13044.06	13665.08	11095.73	12857.54	14697.93	14738.24	14357.59	13985.12	15206.32	13766.69	13039.15	12085.47	12545.99	12195.65	11945.91
3.2.2.21	DNA-3-methyladenine glycosylase II	19622.52	18767.29	21110.01	16110.67	17283.4	20955.6	21486.49	18745.99	20894.95	18837.7	15885.910000000002	20644.95	27088.18	24903.77	24354.32	28579.93	26533.47	26869.49	25666.45	26026.65	25097.7	23890.4	29096.57	27190.03
3.2.2.23	DNA-formamidopyrimidine glycosylase	20969.0	19084.76	22451.98	17927.07	19342.61	23013.72	15974.14	16079.15	16178.47	15045.34	17008.32	15912.65	27038.54	27114.43	24416.82	32087.26	28955.85	31570.99	25967.45	25143.15	23549.5	22433.7	28707.07	26348.13
3.2.2.24	ADP-ribosyl-[dinitrogen reductase] hydrolase	457.08	434.5	357.4	1273.58	699.3299999999999	381.42	769.0	155.0	372.5	437.67	80.0	481.17	175.5	155.5	149.0	104.0	145.0	101.5	157.25	138.43	237.71	291.5	105.0	148.0
3.2.2.26	Futalosine hydrolase	2159.33	2134.0	1201.42	1682.66	2517.5	1620.5	2084.0	1371.67	2406.0	2123.83	988.33	2959.25	1341.5	963.33	882.0	917.5	1808.0	489.0	871.0	998.5	643.5	1378.0	356.5	977.83
3.2.2.27	Uracil-DNA glycosylase	33204.78	32333.79	33313.119999999995	33689.08	33026.91	36350.17	29163.66	31287.0	30352.97	30257.41	30430.15	27867.050000000003	44415.11	42318.09	41318.490000000005	42931.09	38890.11	41425.82	36160.09	39218.31	39850.03	34090.87	48562.4	40068.600000000006
3.2.2.28	Double-stranded uracil-DNA glycosylase	2213.4	2001.25	2422.65	1859.84	2410.0	3478.17	1602.5	1593.25	1833.0	1515.1	1175.5	1317.25	4141.75	3743.5	3135.39	4519.0	4385.25	4285.75	2770.78	3446.5	3376.75	2495.4	4848.75	3355.95
3.2.2.30	Aminodeoxyfutalosine nucleosidase	320.43	145.75	64.4	657.4200000000001	755.53	354.67	22.75	22.0	38.75	43.6	19.25	23.75	15.5	82.75	76.5	17.5	9.5	60.5	24.65	46.25	19.5	49.23	22.75	15.45
3.2.2.4	AMP nucleosidase	4630.5	5211.67	4968.4	6449.67	6112.43	7040.5	5083.83	6136.5	5563.83	5943.0	6174.5	5021.0	7931.0	7020.0	6217.139999999999	5831.5	5571.0	6244.5	5093.83	6016.5	6881.0	5609.17	6380.0	6295.5
