function	description	FCBAG1	FCBAG2	FCBAG3	FCBAG4	FCBAG5	FCBAG6	FEZAG1	FEZAG2	FEZAG3	FEZAG4	FEZAG5	FEZAG6	SCBAG1	SCBAG2	SCBAG3	SCBAG4	SCBAG5	SCBAG6	SEZAG1	SEZAG2	SEZAG3	SEZAG4	SEZAG5	SEZAG6
ko:K18501	heterodisulfide reductase iron-sulfur subunit	8.0	17.0	1.0	0.0	11.0	0.0	2.0	1.0	1.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ko:K18530	putative aminopeptidase FrvX [EC:3.4.11.-]	0.0	5.0	0.0	23.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	118.0	109.0	73.0	25.0	46.0	6.0	16.0	20.0	5.0	22.0	15.0
ko:K18531	putative frv operon regulatory protein	0.0	2.0	23.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18532	adenylate kinase [EC:2.7.4.3]	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18534	MPBQ/MSBQ methyltransferase [EC:2.1.1.295]	621.5	626.0	824.0	517.6	523.0	633.6	3706.44	1384.66	2449.8500000000004	1449.87	743.6800000000001	4049.15	229.5	201.5	426.0	144.5	263.06	252.5	821.16	1212.33	2337.7000000000003	1013.37	1925.51	2430.5600000000004
ko:K18537	putative methyltransferase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ko:K18538	thienamycin biosynthesis protein ThnN	3.0	0.0	0.0	17.0	66.0	18.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	7.0	4.0	0.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0
ko:K18539	thienamycin biosynthesis protein ThnO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18540	(R)-amidase [EC:3.5.1.100]	13.5	16.5	1.5	23.0	33.5	10.0	4.0	0.0	5.0	0.0	0.0	4.0	99.5	122.5	94.0	70.5	25.0	46.0	6.0	18.0	20.0	5.0	24.0	16.0
ko:K18541	mandelamide amidase [EC:3.5.1.86]	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
ko:K18545	streptogrisin B [EC:3.4.21.81]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18546	streptogrisin C [EC:3.4.21.-]	0.0	3.0	10.0	6.0	15.67	14.0	2.0	1.0	2.0	10.0	0.0	0.0	2.5	1.0	1.0	5.0	5.0	5.0	2.0	6.0	0.0	0.0	4.0	19.0
ko:K18547	streptogrisin D [EC:3.4.21.-]	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18552	MFS transporter, DHA1 family, chloramphenicol/florfenicol resistance protein	4.38	5.0	11.0	14.0	10.0	24.0	47.0	44.17	16.5	48.0	145.84	92.5	9.0	2.5	0.0	6.0	10.0	8.0	49.17	42.5	44.0	154.82999999999998	31.0	79.0
ko:K18553	MFS transporter, DHA1 family, chloramphenicol resistance protein	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18554	chloramphenicol 3-O phosphotransferase [EC:2.7.1.-]	180.68	181.0	97.25	281.0	261.0	262.0	122.0	364.0	244.25	802.5	351.67	114.0	47.0	92.0	134.0	79.0	311.0	77.0	85.25	120.67	121.90999999999998	143.0	15.0	72.75
ko:K18555	fluoroquinolone resistance protein	313.38	171.0	131.07	211.0	64.25999999999999	103.67	68.67	93.5	90.5	208.0	411.17	162.0	136.9	120.64	114.14	66.86	95.99	72.24000000000001	1029.59	156.0	40.0	297.43	0.0	26.0
ko:K18564	methyltransferase [EC:2.1.1.-]	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18565	2-oxoglutarate-dependent dioxygenase [EC:1.14.20.-]	466.0	352.0	496.0	727.0	879.0	1491.0	427.0	524.0	614.0	505.0	348.0	456.0	245.0	230.0	187.0	338.0	444.0	225.0	880.0	938.0	591.0	835.0	854.0	751.0
ko:K18566	N-acetyltransferase [EC:2.3.1.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0
ko:K18567	MFS transporter, DHA1 family, purine base/nucleoside efflux pump	113.0	45.8	38.4	165.35	45.95	137.34	91.3	180.97	119.7	258.8	1133.44	172.3	229.37	338.9	258.84	260.8	126.76	122.0	178.17	122.6	113.2	120.8	132.8	44.0
ko:K18568	CoA pyrophosphatase [EC:3.6.1.-]	161.0	91.0	204.0	35.0	194.67	287.0	13.0	34.5	18.5	13.0	13.0	8.0	453.5	270.0	315.0	393.0	366.0	338.0	738.0	482.0	241.5	309.0	961.0	364.0
ko:K18569	hydrolase [EC:3.1.3.-]	3.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	4.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18570	putative hydratase	20.0	28.5	34.0	10.0	29.5	19.0	17.0	8.0	20.0	8.0	2.0	13.0	10.0	7.5	12.5	13.0	24.0	24.0	17.0	22.0	69.5	21.0	27.0	81.5
ko:K18571	putative sulfotransferase [EC:2.8.2.-]	2.0	0.0	10.0	7.0	6.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	11.0	0.0	9.0	4.0	22.0	4.0	18.0	58.0	22.0	22.0	91.0	51.0
ko:K18572	putative pantetheine hydrolase [EC:3.5.1.-]	291.0	249.0	440.0	464.0	603.6700000000001	1128.0	234.0	357.0	437.5	315.0	246.0	189.0	215.0	213.0	181.0	352.0	443.0	210.0	588.0	800.0	606.5	605.0	1419.0	847.0
ko:K18574	Xaa-Xaa-Pro tripeptidyl-peptidase [EC:3.4.14.12]	708.0	746.1700000000001	177.0	588.1700000000001	926.5	538.0	132.0	202.5	399.66	440.33	178.0	353.5	35.5	135.0	197.5	105.5	118.0	87.5	112.0	98.33	144.0	202.0	56.0	270.0
ko:K18579	galactan endo-1,6-beta-galactosidase [EC:3.2.1.164]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18581	unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]	1313.17	1449.28	1384.0	1515.67	1365.6	1746.44	2068.5	1370.5	2399.5	2142.0	1051.5	1838.5	331.0	413.5	710.14	571.0	817.5	613.5	1057.1	1220.0	1269.5	1163.5	1009.0	1068.5
ko:K18586	ubiquinone biosynthesis protein COQ4	420.0	444.5	855.0	785.0	862.5	1259.0	505.0	2122.0	843.0	1542.0	2253.0	533.0	1408.0	874.0	645.0	688.0	399.0	586.0	642.0	817.0	804.0	931.5	803.0	764.0
ko:K18587	ubiquinone biosynthesis protein COQ9	2450.0	2746.5	3678.4	4081.5	3423.0	4693.5	3713.5	4753.5	3438.0	3820.5	4752.0	3037.0	6756.5	5749.0	5668.0	4583.0	4287.0	4801.5	4194.83	5078.67	5075.5	4207.0	4788.5	4652.5
ko:K18588	coenzyme Q-binding protein COQ10	3201.0	3662.0	4573.4	4881.5	4098.0	5777.5	4372.0	5120.5	4155.0	4345.5	5065.0	3715.0	8055.5	7345.5	7058.0	6060.0	5765.0	6340.0	5548.33	6464.17	6630.0	5417.0	6992.5	6374.0
ko:K18589	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]	157.15	131.0	205.0	269.5	186.7	235.0	137.0	316.0	153.0	378.1	135.0	98.0	11.0	39.0	66.0	37.0	93.0	35.0	60.4	48.0	65.0	168.4	5.0	28.2
ko:K18590	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]	2697.95	2669.4	1670.1799999999998	1495.89	1097.6	701.95	891.7	1033.0700000000002	1085.2	1424.4	2076.79	1231.75	766.3199999999999	1109.7	1210.24	570.9	897.95	748.0	648.17	773.05	802.1	882.3	313.9	506.93
ko:K18597	echinoderm microtubule-associated protein-like 5	15.0	35.0	33.0	13.0	15.0	10.0	0.0	1.0	0.0	4.0	8.0	0.0	0.0	11.0	6.0	1.0	6.0	4.0	0.0	3.0	3.0	11.0	0.0	7.0
ko:K18598	echinoderm microtubule-associated protein-like 6	15.0	35.0	33.0	13.0	15.0	10.0	0.0	1.0	0.0	4.0	8.0	0.0	0.0	11.0	6.0	1.0	6.0	4.0	0.0	3.0	3.0	11.0	0.0	7.0
ko:K18607	pyridoxine 4-oxidase [EC:1.1.3.12]	0.0	0.0	6.0	47.0	12.0	18.0	0.0	0.0	3.0	1.0	10.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.5
ko:K18608	pyridoxamine---pyruvate transaminase [EC:2.6.1.30]	0.0	3.0	13.0	47.0	12.0	29.0	1.0	0.0	4.0	8.0	10.0	9.0	2.0	8.0	78.0	0.0	2.0	21.0	80.83	111.5	35.5	39.0	167.0	136.5
ko:K18609	pyridoxal 4-dehydrogenase [EC:1.1.1.107]	0.0	0.0	6.0	47.0	12.0	18.0	0.0	0.0	3.0	1.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0
ko:K18610	4-pyridoxolactonase [EC:3.1.1.27]	1.0	13.0	29.0	72.0	47.0	59.0	0.0	3.0	1.0	1.0	9.0	0.0	1.0	10.0	80.0	5.0	35.0	23.0	9.0	3.0	0.0	28.0	0.0	4.0
ko:K18611	4-pyridoxate dehydrogenase [EC:1.1.99.42]	30.0	38.0	62.0	47.0	16.0	34.0	10.0	0.0	0.0	1.0	9.0	0.0	9.0	0.0	58.0	0.0	16.0	0.0	16.0	8.0	0.0	16.0	0.0	2.0
ko:K18612	5-formyl-3-hydroxy-2-methylpyridine 4-carboxylic acid 5-dehydrogenase [EC:1.2.1.100]	0.0	0.0	6.0	47.0	12.0	18.0	0.0	0.0	0.0	1.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
ko:K18613	3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-decarboxylase [EC:4.1.1.51]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
ko:K18614	2-(acetamidomethylene)succinate hydrolase [EC:3.5.1.29]	656.0	459.0	215.5	383.5	502.0	234.0	78.0	161.0	279.0	268.0	322.0	282.0	29.0	158.5	111.0	26.0	13.0	35.0	46.5	72.0	102.0	63.0	37.0	66.0
ko:K18615	CapZ-interacting protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0
ko:K18622	adducin	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	72.0	0.0	0.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0
ko:K18640	plasmid segregation protein ParM	283.5	269.36	159.06	330.55	405.29	295.97	3466.6400000000003	587.47	1916.76	700.6700000000001	248.64	3356.2300000000005	48.07	52.0	88.3	39.4	29.22	30.0	1060.16	760.66	1903.1	325.27	1655.0099999999998	2120.78
ko:K18642	crescentin	127.0	148.0	240.0	363.0	350.0	634.0	54.0	108.0	103.0	131.0	157.0	33.0	24.0	75.0	72.0	84.0	179.0	66.0	239.0	244.0	76.0	276.0	0.0	103.0
ko:K18646	acidic leucine-rich nuclear phosphoprotein 32 family member A/C/D	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18647	acidic leucine-rich nuclear phosphoprotein 32 family member B	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18649	inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15]	2469.0	2645.5	2912.4	3252.0	2251.5	3198.0	3688.5	1881.0	2858.67	2295.17	1697.0	2957.5	5790.0	5643.0	5680.5	4506.5	4568.5	4874.0	4277.83	4899.17	4960.5	3740.67	5804.0	4767.0
ko:K18650	exo-poly-alpha-galacturonosidase [EC:3.2.1.82]	88.0	79.0	129.5	17.5	172.5	166.0	877.5	408.0	636.5	324.5	98.0	1011.0	1110.07	474.5	410.0	657.5	1541.86	226.0	484.0	526.5	194.0	604.5	53.0	226.5
ko:K18652	glucose-6-phosphate 3-dehydrogenase [EC:1.1.1.361]	26.0	7.0	1.0	10.0	12.0	12.0	0.0	0.0	0.5	3.0	0.0	4.0	0.57	0.0	0.0	0.0	0.36	0.0	3.8	3.5	0.0	2.5	0.0	0.0
ko:K18653	3-dehydro-glucose-6-phosphate---glutamate transaminase [EC:2.6.1.104]	17.5	23.0	4.5	26.0	15.5	2.25	4.0	1.0	6.0	18.0	0.0	5.0	109.64	129.5	112.0	70.5	25.72	50.5	6.0	16.0	20.0	19.0	22.0	16.33
ko:K18654	kanosamine-6-phosphate phosphatase [EC:3.1.3.92]	0.0	0.0	0.0	0.0	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.36	0.0	9.8	0.0	0.0	0.0	0.0	0.0
ko:K18657	cell division protein ZapC	295.5	127.78	61.97	54.0	16.759999999999998	21.0	47.3	66.17	16.1	126.9	445.27	87.1	130.9	106.4	51.14	18.86	67.56	65.24000000000001	1089.76	168.93	45.120000000000005	371.93	12.0	8.4
ko:K18660	malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]	611.0	680.0	750.5	663.1	675.5	678.1	1198.44	774.84	1150.59	864.87	550.1700000000001	1519.73	1209.5	577.0	707.0	790.0	1793.9	396.0	833.91	708.6600000000001	463.53	1074.2	241.33	614.49
ko:K18661	malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]	3058.0	3474.0	3570.65	3489.5	2567.5	3611.0	3608.0	1934.0	2948.0	2505.5	1800.0	3042.0	5832.0	5642.0	5793.0	4404.0	4738.0	5215.0	3904.33	4291.5	4361.5	3704.75	4768.0	4426.83
ko:K18662	malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]	634.0	705.0	1287.5	777.0	700.1700000000001	1091.0	112.0	234.0	199.5	264.0	307.0	90.0	132.5	694.0	530.0	377.0	549.0	472.0	458.0	323.0	165.5	702.0	706.0	326.0
ko:K18672	diadenylate cyclase [EC:2.7.7.85]	4852.5	4814.1900000000005	4668.36	4350.91	5643.83	4611.29	1977.75	2239.17	2582.67	2849.5	2028.16	2119.75	1797.14	2583.66	3146.25	1749.0	1886.72	1651.0	3083.05	2971.0	2379.5	3619.67	3680.75	2790.33
ko:K18673	beta-glucoside kinase [EC:2.7.1.85]	7.0	4.0	12.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18674	N-acetylgalactosamine kinase [EC:2.7.1.157]	93.0	100.0	78.0	46.0	54.5	12.0	10.0	23.0	20.0	33.0	8.0	16.5	12.0	26.0	24.0	6.0	37.0	37.0	35.0	14.0	40.0	46.0	5.0	21.0
ko:K18675	N,N'-diacetylchitobiose phosphorylase [EC:2.4.1.280]	301.89	136.0	107.3	77.67	58.0	53.0	23.0	41.0	18.0	74.0	325.03000000000003	45.5	129.9	106.78	76.5	20.86	67.56	59.24	1073.59	143.0	35.5	277.93	0.0	10.0
ko:K18676	glucosamine kinase [EC:2.7.1.8]	1344.44	1397.9	1310.33	1808.64	1115.47	1472.2	2737.4	1685.07	2208.77	1759.07	3106.17	2146.9	3011.4700000000003	2578.15	2378.93	2331.4300000000003	1950.76	2837.24	3205.36	2789.3	2979.1	2219.75	3236.4	2474.16
ko:K18677	galacturonokinase [EC:2.7.1.44]	0.0	7.0	22.0	0.0	6.0	3.0	2.0	4.0	8.0	0.0	8.0	2.0	0.0	0.0	6.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18678	phytol kinase [EC:2.7.1.182]	695.5	623.0	342.5	500.1	853.5	532.6	3977.44	1294.33	2725.1800000000003	1451.87	373.01	3979.15	884.0	557.0	413.5	694.5	396.73	573.5	1274.16	1361.33	2636.53	1069.04	1986.17	3024.9
ko:K18682	ribonucrease Y [EC:3.1.-.-]	9695.6	9751.53	7975.339999999999	9552.41	11395.19	9009.85	8043.83	10987.42	10139.25	10042.6	9843.91	9351.83	5998.82	5271.91	6557.67	5800.83	6653.110000000001	4396.58	6901.65	7518.58	6733.75	8386.49	7052.25	6494.02
ko:K18683	rusticyanin	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18687	HIP---CoA ligase [EC:6.2.1.41]	905.38	865.5	549.5	459.0	387.17	467.0	337.0	347.0	521.0	482.0	275.0	300.0	562.5	810.0	522.0	771.0	356.0	305.0	339.0	316.0	532.0	281.0	2085.0	800.0
ko:K18688	3-oxocholest-4-en-26-oate---CoA ligase [EC:6.2.1.42]	1189.0	1076.5	2064.5	1722.5	1994.17	3761.0	980.0	1166.0	1485.5	1113.0	825.0	732.0	1627.0	1892.0	1354.0	2387.0	1864.0	1136.0	2166.0	3047.5	2420.5	2389.0	4312.0	3130.0
ko:K18691	membrane-bound lytic murein transglycosylase F [EC:4.2.2.-]	8133.759999999999	8160.68	5966.98	5692.73	5940.74	4251.04	4114.45	3859.66	5265.12	5572.46	5904.23	5141.5	3629.65	4470.360000000001	5343.64	3361.44	3121.76	3289.49	4005.61	4133.4	3968.47	3783.91	2880.4	3108.89
ko:K18692	ATP-dependent RNA helicase CshB [EC:3.6.4.13]	84.0	37.0	38.0	64.75	216.7	81.53999999999999	0.0	9.0	0.0	0.0	8.0	0.0	0.57	6.0	8.0	4.0	16.36	0.0	396.8	52.0	0.0	7.0	0.0	0.0
ko:K18693	diacylglycerol diphosphate phosphatase / phosphatidate phosphatase [EC:3.1.3.81 3.1.3.4]	9.0	2.0	2.0	4.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18696	glycerophosphodiester phosphodiesterase [EC:3.1.4.46]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	1.0	1.0	6.0	7.0	3.0	14.0	10.0	2.0	3.0
ko:K18697	phosphatidylglycerophosphatase C [EC:3.1.3.27]	674.5	700.25	683.0	551.5	760.9300000000001	1371.5	1654.5	1929.58	1840.0	1113.5	885.3299999999999	1237.33	581.75	545.0	565.39	971.5	1149.25	926.25	1345.75	2142.0	1733.75	1174.5	1840.75	1737.25
ko:K18698	beta-lactamase class A TEM [EC:3.5.2.6]	42.0	35.0	1.0	38.0	13.0	6.0	9.0	11.0	4.0	14.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0
ko:K18699	beta-lactamase class A SHV [EC:3.5.2.6]	42.0	35.0	1.0	38.0	13.0	6.0	9.0	11.0	4.0	14.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0
ko:K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	316.83	294.0	209.5	332.83	338.83	277.67	75.0	130.5	127.5	135.5	110.0	119.5	40.0	62.0	80.5	60.0	53.0	28.0	80.7	58.0	65.0	114.0	16.0	52.0
ko:K18701	arsenate-mycothiol transferase [EC:2.8.4.2]	244.0	125.0	250.0	40.0	204.0	310.0	14.0	48.0	9.0	11.0	18.0	4.0	586.0	307.0	265.0	513.0	649.0	581.0	1336.5	889.0	309.0	535.0	1030.0	417.0
ko:K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	687.0	647.0	988.0	948.5	699.0	999.0	1033.0	648.0	1034.5	607.0	477.0	856.0	867.0	1228.0	1005.0	1145.0	877.0	743.0	971.0	1228.5	1429.0	856.0	1639.0	1131.0
ko:K18703	succinate---hydroxymethylglutarate CoA-transferase [EC:2.8.3.13]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
ko:K18704	CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]	49.0	37.0	18.0	49.0	69.2	23.75	9.0	2.0	9.0	13.0	15.0	16.0	0.0	25.0	12.5	0.0	2.0	3.0	2.0	6.0	5.0	10.0	0.75	3.0
ko:K18707	threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	11354.0	12167.28	11190.59	13765.66	13148.79	12752.02	11820.58	14761.75	12893.16	13172.83	14077.16	12121.25	11579.82	10902.16	11615.67	9860.33	11208.11	9620.58	10711.83	11671.0	11227.75	11676.5	10114.0	10299.58
ko:K18765	RNase E specificity factor CsrD	314.38	165.78	78.47	62.0	32.76	29.0	22.8	23.0	6.1	77.9	330.43	6.6	112.9	101.4	52.64	18.86	69.56	59.24	1068.59	131.93	28.12	260.93	0.0	8.4
ko:K18766	beta-lactamase class A BlaZ [EC:3.5.2.6]	10.0	0.0	0.0	0.25	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14	0.0	0.0	0.0	0.72	0.0	3.8	0.0	0.0	0.0	0.0	0.0
ko:K18767	beta-lactamase class A CTX-M [EC:3.5.2.6]	4.0	0.0	12.0	23.0	8.0	17.0	25.0	13.0	16.0	2.0	0.0	9.0	34.0	55.0	109.0	80.0	51.0	11.0	3.0	9.0	11.0	11.0	0.0	19.0
ko:K18768	beta-lactamase class A KPC [EC:3.5.2.6]	4.0	0.0	12.0	23.0	8.0	17.0	25.0	13.0	16.0	2.0	0.0	9.0	34.0	55.0	109.0	80.0	51.0	11.0	3.0	9.0	11.0	11.0	0.0	19.0
ko:K18770	penicillin-binding protein 4 [EC:2.4.1.129 3.4.16.4]	21.0	0.0	12.0	0.0	0.0	14.71	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	254.8	0.0	0.0	0.0	0.0	0.0
ko:K18778	cell division protein ZapD	2245.0	1972.68	1309.17	1910.8	909.06	476.2	701.7	721.9000000000001	909.7	1117.97	2054.23	1015.67	593.8000000000001	734.0999999999999	1090.74	282.76	392.76	495.74	1291.69	337.23	417.72	573.8299999999999	134.4	142.4
ko:K18783	nigerose phosphorylase [EC:2.4.1.279]	38.5	0.0	19.25	32.0	36.0	0.0	12.0	5.0	13.0	8.0	11.0	7.25	11.0	17.0	17.5	0.0	0.0	13.0	2.0	26.0	5.0	0.0	0.0	3.0
ko:K18784	3-O-alpha-D-glucosyl-L-rhamnose phosphorylase [EC:2.4.1.282]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0
ko:K18785	beta-1,4-mannooligosaccharide/beta-1,4-mannosyl-N-acetylglucosamine phosphorylase [EC:2.4.1.319 2.4.1.320]	695.0	780.5	593.5	883.6700000000001	1091.84	829.25	306.0	256.0	435.0	467.0	263.0	313.5	60.0	123.0	233.5	187.0	175.0	51.0	107.0	50.5	75.0	117.5	7.5	66.0
ko:K18786	cellobionic acid phosphorylase [EC:2.4.1.321]	240.17	336.28	389.75	403.0	288.5	281.5	60.5	103.0	147.5	185.0	114.0	78.25	135.0	257.5	466.0	114.5	125.5	194.5	316.0	435.5	465.5	332.0	621.0	604.5
ko:K18787	thermospermine synthase [EC:2.5.1.79]	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18788	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase [EC:2.4.1.303]	0.0	1.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.75	4.0	5.0	5.0	5.0	68.0	0.0	24.0	0.0	0.0	0.0	0.0	32.0	8.0
ko:K18789	xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]	9.0	6.0	50.0	31.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	4.0	8.0	12.0	0.0	4.0	0.0	11.0	0.0	7.0	24.0	0.0	0.0
ko:K18793	beta-lactamase class D OXA-23 [EC:3.5.2.6]	2.38	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ko:K18794	beta-lactamase class D OXA-51 [EC:3.5.2.6]	2.38	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ko:K18795	beta-lactamase class A CARB-1 [EC:3.5.2.6]	42.0	35.0	1.0	38.0	13.0	6.0	9.0	11.0	4.0	14.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0
ko:K18798	peroxisome-assembly ATPase [EC:3.6.4.7]	2.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	11.0	0.0	9.0	0.0	12.0	1.0	0.0	0.0	2.0	0.0	6.0
ko:K18799	O-antigen flippase	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ko:K18800	2-polyprenylphenol 6-hydroxylase [EC:1.14.13.240]	5040.549999999999	5536.08	3984.28	4191.110000000001	2195.96	1800.74	1722.4	1793.81	2246.57	3078.1	5030.44	2423.42	1869.04	2770.8	3065.8100000000004	1356.16	1737.46	1868.74	1859.63	1496.7	1330.32	1486.14	655.8	611.46
